Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40,yes
-0.079206,-0.10148,-0.071755,0.032083,0.034323,0.086171,-0.005758,0.103733,0.006643,-0.049634,-0.037523,0.028587,0.07918,0.081064,-0.045879,-0.043999,-0.027004,0.021959,-0.013212,-0.00607,0.016021,-0.110152,-0.045793,-0.010896,0.127251,-0.031809,0.028966,-0.016416,-0.00012,-0.029995,-0.077296,-0.087632,0.098457,-0.063955,0.050541,0.06761,-0.089712,-0.061159,0.030454,-0.034965,0.021105,1
-0.04131,-0.017054,0.014094,-0.040736,0.104137,-0.000302,-0.021792,0.01368,-0.054947,-0.021442,-0.026602,-0.039653,-0.06389,0.065238,0.003538,-0.035158,0.040802,-0.065615,0.062387,-0.019883,0.027971,0.064049,0.1354,-0.072935,-0.049554,-0.054852,-0.043339,0.03188,-0.02999,-0.037359,-0.032661,0.018035,0.057475,0.029378,-0.027559,0.014874,0.085269,0.076909,-0.051805,-0.021544,-0.038256,1
-0.07701,0.072805,0.027992,-0.081437,-0.060025,-0.049213,-0.004023,0.014661,-0.037234,-0.023292,-0.028859,0.035619,0.032138,-0.030679,-0.022065,0.054688,0.074948,-0.018579,-0.020662,0.010324,0.069761,0.058801,0.001765,0.04452,-0.02041,0.038894,0.014547,0.011855,-0.030404,-0.065529,-0.002113,-0.007924,0.0233,-0.013622,0.023645,0.022194,0.047931,0.053054,0.016985,0.118417,0.080642,1
0.046437,0.02886,0.050893,-0.083559,-0.022272,0.067328,0.060185,0.051416,-0.095628,0.007189,0.023819,0.024083,0.023215,-0.119873,-0.039209,-0.028701,-0.082748,-0.062065,-0.043343,-0.032869,0.056059,0.03698,0.055838,-0.052351,0.080014,-0.030208,0.001434,0.038344,-0.025729,0.06673,0.071446,0.040969,0.018598,0.024753,0.055923,-0.019259,-0.029238,0.026336,-0.082094,0.061651,0.009532,1
0.036761,0.020612,0.017459,0.039287,-0.000587,0.014873,-0.003697,0.025751,-0.008315,-0.047977,0.030336,-0.056248,-0.02842,0.033322,-0.018668,0.025314,-0.052434,0.05211,0.057422,-0.000062,-0.023677,-0.066061,0.048562,0.008509,0.039145,0.02271,0.005537,-0.003777,0.006848,0.049705,0.013819,-0.056855,0.030309,0.047845,0.00466,-0.089072,0.010651,0.05173,-0.000248,0.064822,-0.015296,1
0.011707,-0.003027,0.018684,0.049804,0.050664,0.027195,0.071583,0.093288,-0.074346,0.077308,-0.064446,0.040522,0.080684,-0.002958,0.01466,0.014654,-0.032248,-0.075113,-0.024313,-0.021968,-0.013907,0.14872,0.022607,0.022336,0.069594,0.024118,0.064951,0.028,-0.033635,0.048327,0.116215,0.027598,-0.030416,-0.051849,-0.014084,-0.02165,0.053156,-0.033103,-0.011353,-0.006483,-0.068809,1
-0.022793,0.031241,0.050645,0.112289,0.021398,-0.000632,-0.118227,-0.003389,-0.01716,-0.004235,-0.040809,-0.033175,-0.02465,-0.012144,-0.011904,-0.014916,-0.101008,-0.025392,0.010659,0.008402,-0.054701,0.076086,-0.014873,-0.02033,-0.056905,0.050702,-0.056422,-0.011964,0.012574,0.001379,-0.025232,-0.058571,-0.028378,-0.01582,0.036273,0.003709,-0.020027,0.061678,-0.015343,0.003473,0.006955,1
-0.006489,0.05261,0.058926,0.032938,-0.017858,0.013088,-0.018395,-0.045079,-0.017531,-0.027808,-0.029461,0.053127,-0.025228,-0.01426,-0.006155,0.052001,-0.100988,-0.064044,-0.019501,0.026117,0.015924,-0.028877,-0.045975,0.001987,0.02398,0.080743,-0.024653,0.016365,0.001927,-0.028473,-0.000021,-0.109453,0.00155,0.020253,-0.01567,0.026744,-0.032791,0.043624,-0.018597,0.008345,-0.061066,1
-0.012211,-0.015304,-0.027523,-0.118951,0.057942,0.038541,0.024545,-0.009679,0.015275,-0.035628,-0.027526,-0.008118,0.018467,-0.024219,0.003346,-0.048184,-0.004305,0.066057,-0.116657,0.03272,0.016844,-0.071393,-0.088684,-0.019561,0.120373,-0.020083,-0.12474,-0.098796,0.236509,0.004596,-0.023212,-0.044796,0.074845,-0.189212,-0.017443,0.032268,0.026563,0.032306,0.004246,0.025864,-0.083263,1
-0.048668,0.054462,-0.082899,-0.058788,-0.110983,-0.094647,0.017347,-0.015724,0.022625,-0.038797,-0.024159,-0.014717,0.034439,0.10885,0.040996,0.003813,0.046239,0.002549,-0.080684,-0.024386,0.024192,-0.010773,0.116931,-0.046989,0.024509,-0.012397,0.031971,-0.026617,-0.019539,0.033093,0.069906,-0.064923,0.038138,0.005306,-0.046994,-0.017995,0.049072,0.117846,0.002668,-0.010554,-0.014012,1
-0.056112,0.068033,0.118916,0.009777,-0.087109,0.103705,0.036195,-0.070846,-0.041707,0.040183,-0.077899,-0.033821,-0.041263,0.034913,0.008458,-0.074459,0.027834,0.043565,0.023387,0.098985,-0.0201,0.02138,-0.0266,-0.029331,-0.023395,0.006735,0.045923,-0.039146,0.040993,0.001378,-0.03189,-0.083286,-0.057642,-0.015695,0.015244,0.030713,-0.016896,-0.068023,0.029665,0.026796,-0.028214,1
-0.029014,-0.094235,-0.007249,-0.027923,0.09073,0.024372,-0.069194,0.041898,0.011486,0.008785,-0.004104,0.015958,0.033033,0.001403,-0.000694,-0.091562,-0.058522,-0.004992,0.034878,-0.014689,-0.006173,-0.069429,0.045191,0.049075,0.032363,-0.001505,0.00773,0.004688,0.077169,-0.032151,-0.005819,-0.092879,0.061308,-0.057584,-0.050575,0.06773,0.040641,0.04436,0.012749,0.124346,0.032838,1
-0.014255,-0.038044,-0.065685,-0.001982,-0.064621,0.039765,0.053328,0.112823,-0.027929,0.006952,0.007214,-0.002217,-0.107354,-0.004131,-0.073526,-0.042715,-0.025647,-0.010429,-0.03031,-0.091255,-0.118523,0.056962,-0.091611,0.019599,-0.047695,-0.086768,-0.031498,0.13919,-0.044197,-0.044733,0.068711,-0.123278,-0.019554,0.020147,-0.115181,0.002107,0.021568,0.004627,0.093044,0.010514,-0.024407,1
-0.02457,-0.094371,0.030154,-0.118573,0.011829,0.066922,-0.040612,0.0459,-0.023193,0.029504,-0.049194,-0.011236,0.056546,0.016246,-0.040073,-0.163245,0.03351,0.045119,-0.053368,0.004933,-0.060345,-0.059589,-0.012186,0.006436,-0.019059,-0.017139,0.071834,-0.066518,0.109915,0.055278,-0.056392,-0.098473,0.001942,-0.06179,-0.050808,-0.014258,0.026361,0.023389,-0.020145,0.087829,-0.014728,1
0.049424,0.023075,-0.008617,-0.001072,-0.024827,-0.049972,0.003799,-0.001236,-0.074109,-0.007421,-0.026248,-0.0079,0.025772,0.014079,0.071573,-0.050345,-0.013451,-0.033655,0.010394,-0.004612,-0.015937,0.030061,0.033476,-0.033638,0.005654,-0.04531,-0.019337,-0.047855,-0.084074,-0.008953,-0.039459,-0.111606,-0.02637,-0.011593,0.012433,-0.057931,0.013549,-0.010679,-0.014721,0.084887,-0.03335,0
-0.03884,0.080597,-0.062423,0.027196,-0.038382,-0.016262,0.021935,-0.019149,-0.021572,0.014079,0.015696,0.031313,0.026654,0.032457,0.066055,-0.062322,0.031931,0.024821,0.014686,-0.022593,-0.002091,0.009499,0.066734,-0.018582,0.008583,-0.070834,-0.031047,-0.074824,-0.030253,-0.013886,-0.02668,-0.14675,-0.028683,-0.031173,-0.007209,-0.013115,0.000287,0.016025,0.012426,0.093155,-0.032456,1
-0.070283,0.043143,0.060195,-0.080217,0.021333,-0.004775,-0.025469,-0.080092,0.035132,0.027876,0.040264,-0.033329,0.034567,0.003645,-0.029763,0.010652,-0.054068,-0.086534,-0.018473,0.075464,-0.080975,0.013918,0.085264,-0.065827,-0.031053,-0.063403,-0.063412,-0.004377,-0.061077,-0.035638,-0.021476,-0.011989,0.048196,0.02158,-0.01108,0.073713,0.09534,-0.003259,-0.040267,-0.021397,-0.006838,1
-0.004923,-0.047775,-0.063497,-0.087725,-0.060284,0.025318,-0.04843,0.02345,0.043633,0.084473,-0.005468,0.010574,0.041067,-0.013057,-0.070043,0.070455,-0.002448,0.039543,0.006553,-0.008608,0.018637,0.055528,-0.010466,-0.038498,-0.01282,0.040715,0.018464,0.00743,0.008487,0.06309,-0.005781,0.103715,0.003527,-0.007715,0.068876,-0.050965,-0.015766,0.016817,-0.040968,0.004383,0.0155,1
-0.106961,0.002853,0.008408,-0.00482,-0.088864,0.002891,-0.043774,0.01592,0.029592,-0.059645,-0.02079,-0.078669,0.013462,-0.063001,0.087561,0.104701,0.087157,-0.000737,-0.05092,-0.087748,0.021199,-0.056298,-0.134224,0.027147,0.055935,-0.07008,-0.043786,0.043976,-0.018097,0.056184,-0.012125,-0.059438,0.096927,0.036105,-0.011997,0.001055,0.099087,0.022294,-0.070652,0.062818,-0.067878,1
-0.002288,-0.000008,0.017023,-0.000114,0.034694,-0.011326,-0.065591,-0.012455,0.034155,0.022697,0.021151,-0.031779,0.013901,0.007184,-0.011663,-0.034279,-0.079544,0.010769,-0.050191,0.023496,0.035912,-0.01849,0.008745,0.024341,-0.06517,0.015374,-0.034689,0.015484,0.026336,0.041094,-0.013764,-0.041509,-0.056388,0.02334,0.105766,-0.028003,-0.030379,-0.019964,-0.027749,-0.011079,-0.081502,1
0.050857,-0.038504,0.018412,0.036304,0.033666,0.016985,0.112045,0.154285,0.030024,-0.041675,-0.020467,-0.020275,0.048768,0.011519,0.074932,0.106301,0.05307,0.008631,0.048059,0.038907,0.040419,-0.00098,0.04206,-0.13808,0.07309,0.066496,0.035303,-0.056033,-0.075041,-0.001367,-0.11206,0.003137,0.036712,0.005322,0.015246,0.082274,0.023415,-0.009135,-0.018222,-0.047821,-0.023773,1
0.065368,0.001495,-0.019146,0.033108,0.055003,0.000975,-0.033976,-0.010757,0.020793,-0.009347,-0.042978,0.068362,-0.045129,-0.05017,0.052721,0.006583,0.019755,0.046451,-0.052525,-0.017111,0.078181,-0.035958,-0.04218,0.0691,-0.069899,0.091281,-0.001737,-0.041474,0.009791,0.003079,-0.101477,0.018399,0.010309,0.041389,-0.049891,0.002517,0.036088,0.047073,0.081128,-0.022104,-0.10422,1
-0.036712,0.075273,-0.006907,-0.077067,-0.0377,0.051897,0.05663,0.01046,-0.022293,0.031459,-0.012705,0.044573,-0.008216,-0.071709,0.036399,0.001277,-0.002349,-0.037738,-0.001527,0.001289,0.005197,0.013471,-0.049588,-0.025662,0.011974,0.046826,-0.026268,0.000213,-0.043911,0.060141,0.035367,-0.01523,0.031011,-0.057967,0.040469,0.02378,0.036324,0.071744,0.037242,0.099344,-0.046362,1
-0.003443,0.03053,-0.010083,-0.012211,-0.031904,-0.059232,0.032511,0.004978,-0.077576,0.002439,0.042115,-0.008901,0.025318,0.021567,0.050685,0.035279,-0.032386,0.0054,-0.006981,0.001403,0.039836,-0.001608,0.017487,-0.031975,0.041093,-0.016057,-0.039607,0.014713,-0.010743,0.037076,-0.033455,-0.049062,-0.064286,-0.06854,0.075506,-0.025538,-0.018136,0.045448,-0.007468,0.074506,-0.106878,0
-0.001206,-0.077591,-0.006912,-0.074723,0.030291,0.018117,0.013366,-0.039384,-0.054103,0.019034,0.061417,-0.070659,-0.024884,-0.034964,0.046123,0.001208,0.012785,-0.05963,0.027914,-0.003439,0.045511,0.023114,0.01717,-0.00128,0.004433,0.035631,0.03446,-0.028295,0.020586,0.035979,0.021731,-0.016107,-0.077747,-0.007734,0.040903,-0.039902,-0.059903,0.007014,-0.004803,0.041861,-0.059754,0
0.01889,-0.037142,-0.047529,0.018942,0.018709,0.004896,0.129495,0.097686,0.105618,-0.067119,0.008189,-0.100307,0.039953,0.001499,-0.000126,0.023809,0.00457,-0.021311,-0.009313,0.00507,-0.01206,-0.036203,0.002302,-0.011691,-0.075738,-0.006968,-0.00756,-0.072102,-0.036802,0.068106,-0.04351,-0.015828,-0.016711,-0.026455,0.112922,0.04084,0.024851,0.012201,0.073627,-0.104647,0.033284,1
-0.039712,0.035462,0.029895,-0.033586,-0.085405,-0.071919,-0.090976,-0.009398,-0.047065,-0.048115,-0.066965,-0.051505,0.019724,-0.024685,-0.087979,0.056883,0.037246,-0.053055,-0.067618,0.05086,0.092244,-0.006947,-0.035605,0.09101,0.045555,0.003253,-0.044342,0.064009,0.038355,-0.056667,-0.093306,0.010108,-0.067102,-0.017395,0.085162,-0.020342,0.032955,-0.02917,0.049407,-0.022988,0.02343,1
0.066345,0.066375,0.061652,-0.046136,0.050589,0.042991,0.061241,0.0442,0.093416,-0.003765,-0.060248,0.01132,-0.001349,0.043977,0.057624,-0.034445,-0.034817,0.07007,0.020493,-0.000795,-0.002054,0.026769,0.028988,0.019311,0.008003,-0.058056,-0.0041,0.007651,0.138032,0.011989,-0.017859,-0.004952,-0.029509,-0.00307,0.002813,0.001525,0.016164,-0.050843,-0.04393,0.051504,-0.042595,1
0.027457,0.005201,-0.003253,-0.062254,-0.013749,0.031095,-0.019599,0.01129,-0.048523,0.07073,-0.066169,0.014574,-0.039457,-0.068212,-0.042198,0.086406,-0.009585,-0.03021,0.052307,0.018024,0.059866,-0.029366,0.040805,0.080621,-0.022957,0.000379,-0.040688,-0.043357,0.041103,-0.074524,0.028014,0.036767,-0.008959,-0.046192,0.070766,0.01797,-0.086341,0.021829,-0.026502,0.070846,0.035745,1
0.008484,0.066988,-0.035388,-0.081912,0.102462,0.062571,0.004871,-0.013398,0.004542,0.025769,-0.063515,0.091768,0.053299,0.040689,-0.008555,0.021568,-0.018262,-0.021485,0.010376,-0.032141,-0.028295,-0.028925,0.044873,0.048618,-0.032001,-0.088899,-0.054298,0.091158,0.004091,0.025384,-0.033518,0.026242,0.02942,0.040175,0.031853,0.038562,0.043838,0.030965,-0.017616,-0.076185,-0.06579,1
-0.014475,-0.124782,-0.066356,-0.012767,0.043651,-0.003178,-0.074516,0.02315,-0.066506,-0.001046,-0.097033,0.088863,0.072676,0.004797,-0.016072,-0.016114,-0.097383,-0.032207,-0.088516,-0.039394,0.014085,-0.024376,0.045595,0.114725,0.053795,-0.058555,0.132453,-0.036291,0.0129,0.021571,0.037024,0.02737,-0.015016,-0.102261,0.045839,0.053116,0.028098,-0.03582,-0.065039,0.023889,0.030955,1
-0.00553,-0.012521,-0.038234,-0.001889,0.048893,-0.054687,0.009637,-0.025309,0.045372,0.098582,-0.008442,-0.10265,0.085134,0.039498,-0.107524,0.019937,0.027324,-0.037423,-0.027815,0.023644,-0.000084,0.002134,0.037621,0.054455,0.01288,0.071318,-0.042762,-0.017748,0.073727,-0.003878,0.084712,0.039147,-0.002303,0.02,-0.02117,-0.100865,-0.078861,-0.024896,0.082611,-0.016687,-0.018722,1
0.026104,-0.0517,-0.030333,0.04176,0.010609,0.033307,-0.033139,0.014245,0.005366,0.010886,-0.060304,0.071826,0.036024,0.099461,-0.015236,0.050358,0.091944,-0.04764,0.015616,0.085835,0.061202,-0.008321,-0.032806,-0.040244,0.020254,-0.034771,0.046979,0.012922,0.04488,-0.022659,0.024284,0.040117,-0.00142,-0.01134,0.090896,0.004465,0.015521,0.026479,0.041957,-0.116086,-0.03619,1
-0.029552,-0.015366,0.015568,0.001104,0.008052,0.039936,-0.027531,-0.077206,0.011814,0.050816,-0.009809,-0.058049,0.045785,-0.10497,0.022018,0.025185,0.027321,-0.013074,-0.032381,0.037498,0.053558,0.085628,0.001794,-0.061085,0.015682,-0.032783,0.034797,-0.039681,-0.052056,0.021952,0.041965,-0.03382,-0.046632,-0.082794,0.033949,0.049,0.02896,0.024091,0.05087,-0.030889,-0.014716,0
0.008969,0.02692,-0.047747,0.11495,-0.018602,-0.001807,0.113903,-0.063641,-0.068981,-0.038974,-0.03581,-0.055458,0.023086,-0.040702,0.120402,0.040296,0.091546,-0.053873,-0.051345,0.074838,0.073575,-0.053477,-0.076457,-0.035115,-0.098604,-0.132928,-0.042631,0.037673,-0.012832,0.043911,-0.014011,0.010878,-0.004776,-0.096327,0.004014,-0.033524,0.062545,-0.0553,-0.019484,0.037975,0.021251,0
0.030585,0.02625,-0.040193,0.021713,-0.038579,-0.046567,0.012141,0.02739,0.008878,-0.054979,-0.041941,-0.016631,-0.072247,-0.023098,-0.009153,0.00839,-0.051758,-0.068176,0.105889,0.064913,0.077033,-0.02473,-0.123592,0.051134,0.001729,-0.053681,-0.018317,-0.064501,0.004602,0.082737,0.107538,-0.055594,-0.013474,-0.049475,-0.073364,0.087992,0.051067,0.010038,0.018196,-0.103377,0.071143,1
0.022391,0.000639,0.034452,0.057948,0.020574,0.034643,-0.055454,0.027257,0.034173,0.002547,-0.019078,0.048518,-0.069372,-0.037545,-0.01828,0.034039,0.054739,0.045037,-0.033881,0.018102,-0.008648,0.062246,0.121561,-0.020546,-0.013978,0.023008,-0.021315,0.009975,0.031321,0.01291,0.013986,0.014892,-0.003363,-0.047511,-0.021302,0.108789,0.091991,-0.017116,0.048443,-0.001501,0.014563,1
-0.143061,0.004184,-0.012325,-0.065149,0.119343,-0.130232,-0.059623,0.014401,-0.242262,0.112276,-0.057264,-0.046466,-0.027837,-0.104362,0.067394,0.045818,-0.010528,0.062601,-0.053844,-0.249989,0.002819,-0.159328,-0.028076,-0.106196,-0.056618,0.112471,0.087149,-0.067162,0.07975,0.000279,-0.102534,-0.059751,0.009186,-0.072184,0.047103,-0.064245,0.014214,-0.015211,0.022606,-0.124293,0.054052,1
0.027934,-0.002933,0.029306,-0.097912,0.026042,0.020215,-0.03518,0.03986,-0.00995,0.041991,-0.09726,-0.043355,-0.062497,-0.030596,-0.016052,-0.028562,0.024302,-0.028362,0.009128,0.010224,0.060315,-0.063898,-0.006973,-0.012938,-0.099625,0.059761,-0.020422,-0.010955,-0.042973,-0.014343,0.053424,-0.070491,0.083512,0.010296,0.045544,-0.108172,-0.013034,0.039723,0.00992,-0.00309,0.000046,1
0.035605,0.020284,-0.045816,-0.07926,0.146502,-0.065064,-0.067731,-0.011614,-0.078838,-0.047151,-0.009565,0.041208,-0.073494,0.027098,-0.065566,0.05227,0.090266,-0.0789,0.048099,0.013487,-0.003045,-0.029954,-0.010971,-0.004403,-0.017127,-0.054735,-0.100342,-0.068342,-0.0242,0.109599,0.073145,0.052613,0.032702,0.007395,-0.047993,0.135575,-0.020058,0.002883,-0.034751,-0.064905,-0.057347,1
0.043024,0.01142,0.018039,-0.064876,-0.045557,-0.030018,0.006475,0.036353,0.029421,0.013396,-0.091242,-0.01677,-0.00855,-0.075784,-0.065944,0.025795,-0.032209,-0.025344,-0.000161,0.029896,0.042076,0.002418,0.003372,-0.064799,0.004618,0.061919,-0.073599,0.000557,-0.047459,0.020176,-0.004557,-0.083147,0.084889,-0.01221,0.037072,-0.063399,0.027884,0.073253,-0.030215,0.025959,-0.004921,1
0.04289,0.070226,0.018603,-0.041677,0.15656,-0.025685,-0.018994,0.075157,0.017469,-0.005981,-0.054998,-0.060901,0.04097,-0.065237,0.093906,-0.018806,0.038472,0.082173,0.027502,-0.141378,0.062797,0.025155,0.037715,-0.038063,-0.011409,-0.054295,-0.030936,0.030984,0.023661,-0.032861,-0.015148,-0.043349,0.02638,0.080172,0.034675,-0.018185,0.087873,-0.017465,0.002794,-0.038309,0.059132,1
-0.090004,0.059762,0.015155,-0.05289,0.031235,0.035548,-0.030976,0.02348,-0.017816,-0.021513,0.031772,0.011293,0.02389,-0.051778,-0.04036,0.002782,0.036506,0.066061,-0.08778,-0.006105,0.085409,0.021829,-0.0528,-0.038614,-0.004192,0.020198,-0.047453,-0.055244,0.008335,-0.046003,0.047885,0.009247,0.05711,0.04016,0.070547,-0.073866,-0.016549,-0.031305,-0.068497,-0.020693,0.089295,1
0.00804,-0.02827,-0.040173,-0.061963,-0.098289,-0.017936,0.02019,-0.017233,0.063618,0.0517,0.015597,-0.02829,0.054317,0.010539,-0.020687,0.117891,-0.055643,0.026087,0.005744,-0.002965,0.055139,-0.000321,-0.014635,-0.001675,-0.040857,-0.042839,-0.023413,0.021711,-0.021972,-0.03351,-0.037044,0.018778,-0.093926,-0.055511,0.019067,0.061606,0.051512,-0.01618,-0.004817,-0.015859,0.013745,0
0.010462,-0.061334,0.04043,-0.014836,0.092309,-0.010099,-0.050733,-0.042302,0.056952,0.03719,0.025332,0.008885,-0.051143,-0.03439,-0.01455,0.046649,0.001301,-0.008476,-0.024271,0.026031,-0.015193,0.004408,0.051031,-0.034282,-0.043876,-0.041758,-0.043391,-0.0149,0.019802,-0.027485,0.109325,-0.095409,-0.046935,-0.036447,0.097734,0.05871,-0.034032,-0.044605,-0.013931,0.004706,-0.033876,1
-0.042057,0.009705,0.037042,0.021309,-0.028391,0.03773,-0.042178,-0.044934,-0.035019,0.058387,0.066606,0.051623,0.02988,-0.012695,-0.00755,-0.043517,-0.007508,-0.061355,-0.020059,-0.023033,-0.003945,0.033632,0.043422,-0.006433,0.026662,-0.037288,0.029839,-0.033843,0.044309,0.049186,0.059107,-0.006362,-0.039607,-0.02755,0.039791,-0.008566,0.015843,0.039495,0.042363,-0.006947,-0.031705,1
-0.002251,0.052767,-0.006745,-0.012348,-0.004423,0.141167,-0.023757,-0.006222,-0.075035,0.060965,-0.078499,0.056061,0.068744,-0.006438,0.029221,-0.006918,0.013239,-0.004995,0.014667,0.025204,0.015201,0.000414,-0.047347,-0.015575,0.014171,0.024538,-0.009085,0.041238,-0.017255,0.036218,0.004116,-0.047014,-0.088627,0.010243,0.032045,0.043019,-0.031665,-0.007911,-0.034594,-0.017986,-0.029632,1
-0.048655,-0.065591,0.12722,0.089072,-0.103972,0.032557,0.027781,-0.054669,0.061493,0.027493,-0.063658,-0.029786,0.011299,0.043905,-0.000536,0.014943,0.058457,0.003753,-0.023212,-0.027519,0.038506,0.000165,-0.132536,0.014664,-0.119836,-0.062418,-0.047269,0.010231,0.076386,0.082289,-0.030053,0.033753,0.017335,-0.058805,-0.012288,-0.022253,0.006313,0.025419,-0.007845,0.020541,-0.059009,1
-0.05577,-0.00708,0.006699,0.024494,-0.045526,0.039292,-0.060942,0.031014,0.088417,0.035628,-0.014977,0.036634,0.102184,-0.073435,0.054103,-0.030111,-0.008511,0.035165,0.077027,0.049204,-0.064334,-0.075941,-0.010394,-0.020023,-0.00319,0.009843,0.003481,-0.020308,-0.021954,-0.046657,0.03103,0.057039,-0.083479,-0.056035,-0.0186,0.029061,0.065309,-0.083705,-0.061055,-0.083189,-0.050062,1
0.027328,-0.024791,0.004367,-0.027315,-0.004385,0.050884,-0.0749,0.102191,0.038745,0.043529,-0.059799,-0.001431,0.025036,0.035147,0.011509,-0.004724,-0.003222,0.038337,0.011774,0.083784,0.006029,-0.065328,-0.035787,-0.000061,-0.007743,0.016714,-0.05473,0.031081,0.00028,0.034049,-0.029116,-0.023952,-0.054755,-0.002092,0.048792,-0.071732,0.060509,-0.007393,-0.062453,-0.026489,-0.042684,1
-0.05796,0.047512,0.002957,-0.06617,-0.073747,-0.022092,-0.022098,-0.021956,0.004272,-0.039485,-0.035066,0.002586,0.1087,-0.1133,-0.068036,0.025779,0.032576,0.053352,0.067339,0.010924,0.032876,-0.036543,-0.07736,-0.030365,0.027799,-0.00532,-0.023581,0.080833,-0.017152,-0.059349,0.067774,0.054082,0.018294,-0.000507,0.122371,0.010127,0.073259,-0.035031,-0.033763,-0.038596,-0.031432,1
0.041964,0.04592,-0.057628,-0.042805,0.032487,0.019732,0.003731,0.001978,0.038172,0.023238,-0.03301,0.032163,-0.027371,0.026419,0.049983,-0.037548,-0.0079,0.085784,-0.009525,-0.013488,0.05063,0.020913,-0.005728,0.023753,-0.117002,0.013766,0.010076,-0.001372,-0.032674,0.028548,0.001196,0.013409,0.098559,0.026904,0.101289,-0.009961,0.049507,-0.036065,0.048853,0.037174,-0.066629,1
-0.111483,-0.048888,-0.032882,-0.030054,-0.001395,0.054725,-0.006325,-0.033788,0.015063,0.010686,-0.01724,0.01255,-0.019363,0.043665,-0.034307,0.073947,-0.000568,0.045673,0.05253,0.037404,-0.055719,0.00018,-0.002646,0.061349,0.020159,-0.003211,-0.036031,-0.013187,-0.065707,0.045342,-0.048538,0.019268,0.017152,-0.049203,-0.004803,-0.066272,0.019297,0.043282,-0.004333,-0.043939,-0.027004,1
-0.03911,-0.023304,-0.023762,0.069713,-0.076451,0.059225,-0.045767,-0.017946,0.026633,0.072233,-0.010399,-0.030108,0.004186,-0.06897,0.103897,0.057456,0.036562,0.046885,-0.011984,-0.024985,-0.010907,-0.02512,0.039933,-0.010573,-0.027696,-0.090688,-0.065103,-0.01072,0.116979,0.041164,0.015006,-0.017867,0.084976,0.035603,-0.044287,0.070516,0.007879,0.02359,-0.126202,-0.025891,-0.008156,1
-0.010886,-0.039933,-0.037271,-0.008093,-0.063427,-0.025112,-0.10175,0.04792,0.026533,0.048348,-0.027021,-0.010921,0.02534,-0.037841,0.029374,0.070844,-0.007731,0.068835,-0.032266,0.004757,0.021184,0.054298,0.002875,0.036229,-0.026477,0.02991,-0.00189,-0.011007,-0.026084,0.000528,-0.115169,0.080621,-0.10322,-0.047023,-0.051327,0.029131,0.017949,0.055007,-0.017565,0.036093,-0.013372,0
0.013907,0.046397,-0.022283,-0.028186,-0.024152,-0.019589,-0.057363,0.025484,0.023,0.033436,-0.033688,-0.070841,0.030876,-0.010972,0.034298,0.108835,-0.024017,0.069242,0.001404,-0.004442,0.037732,-0.025234,0.014327,-0.028465,0.024139,-0.068723,0.002194,0.057598,-0.034903,-0.020631,-0.018807,0.042104,-0.047231,-0.040056,0.008721,0.057591,0.048065,0.047321,0.011448,0.042287,-0.027081,1
-0.10531,0.040667,0.049688,0.012849,0.093925,0.079363,0.002732,-0.053424,-0.016921,-0.009154,-0.024131,-0.032496,-0.01609,0.016411,-0.00874,-0.007524,-0.014687,0.036498,0.002206,0.042244,0.001875,-0.02794,0.047461,0.057407,-0.049332,-0.034474,-0.014166,0.013086,-0.120836,0.027897,-0.007995,0.026832,0.026764,-0.012339,0.022249,0.010847,0.026405,0.007476,0.038444,-0.016882,-0.025458,1
-0.051232,-0.068684,0.005771,-0.005688,0.067064,0.039364,0.063948,0.125301,0.002521,0.007802,-0.082428,-0.110166,-0.013005,-0.004649,-0.122226,0.034916,0.017841,-0.136292,0.049144,0.02143,-0.074002,0.027291,0.037991,0.133355,0.030355,-0.017666,-0.043606,-0.033932,-0.127399,-0.048792,-0.083365,0.027072,0.042085,0.004784,-0.011185,0.033667,-0.004108,-0.055063,0.045477,0.004089,-0.088092,1
0.007108,-0.052998,-0.029222,0.068649,0.054831,-0.060116,0.038457,0.051953,0.020408,0.035294,-0.09504,-0.034132,0.023093,-0.047235,-0.056896,-0.018318,-0.011556,-0.030462,-0.062561,-0.043112,0.073083,0.120739,0.056067,0.049176,0.031187,-0.02304,0.066154,0.046355,-0.020178,-0.009001,0.08775,0.01434,0.002878,0.029807,-0.067614,-0.023186,-0.003666,0.053918,0.048694,-0.038147,-0.041288,1
-0.018161,-0.041218,-0.041025,-0.006434,0.002652,0.04776,-0.036883,-0.014917,0.034759,0.014463,-0.035572,0.053267,0.047235,0.046415,-0.00011,0.073111,0.022978,-0.014715,0.031082,-0.036606,0.055918,0.029019,-0.061342,0.044196,0.050022,0.038092,0.005442,0.033218,0.015114,0.026327,0.002724,0.047239,-0.052468,-0.01431,0.024005,0.040048,-0.063982,0.081441,0.042691,0.007954,-0.068447,1
